place_id,restaurant_name,user,rating,text,english_texts,time,positive_prob,negative_prob,composite_score,confidence,keywords_scores,sentiment,hash
271,茶聚(桃園中正店),林敬偉,5,好喝的飲料 香片姍姍超好喝,2 個月前,"Tasty Beverage, Slice Sister incredibly delicious

In this case, ""Slice Sister"" seems to be a playful term for a type of drink, possibly referring to the shape or flavor. It's always important to consider cultural nuances and colloquial expressions when translating.",0.2,0.0,0.81,0.83,正向情感,4.02,31ea9274406ea291776677d8f094cef32e75975c781a6324cae7675285dbe74f
284,茶玉花(桃園店),賴佳娪,4,"服務態度很好，飲料也很好喝
我點了珍珠奶茶，有種古早味的feel 😍😍
價格也比一般的手搖便宜讚讚👍
不過珍珠少了一些些 小小可惜

看到寫週年慶紅茶拿鐵，特價是$40很優惠",3 個月前,"The service attitude is very good, the beverage is also very tasty.
I ordered a bubble milk tea, it has an ancient feel 😍😍
The price is cheaper than usual shaken teas, praised praised👍
However, there were fewer pearls, a little disappointing

Seeing the Weekly New Year Red Tea Iron Pot with a special price of $40 is quite generous.",0.21,0.06,0.73,0.87,正向情感,5.56,563792ce1bea32d42b64d78a5d1051742697e6b78c030875d0d6f618e3a87aa8
284,茶玉花(桃園店),K H,5,服務人員態度非常好，這次點了紅茶拿鐵和黑糖布丁撞奶，紅茶拿鐵跟外面喝的真的不太一樣，真的喝得到很香的茶香味，黑糖布丁撞奶也超級大推！真的可以感覺出來很用心的在經營，有機會還會再回購的💯,1 個月前,"The service attitude is excellent, this time I ordered Red Tea Foam and Black Sugar Cream Puff, the Red Tea Foam tastes quite different from the one outside, it indeed has a strong tea aroma that I enjoy, the Black Sugar Cream Puff is highly recommended! I can truly feel the effort put into making these. Will definitely come back to purchase again 100%.",0.26,0.0,0.74,0.95,正向情感,4.45,d7555582694c482746a1fb789d742d978cf4e255f05130d127d08613b0e8ebdb
284,茶玉花(桃園店),劉芸芹,5,"飲料好喝。闆娘漂亮。 老闆可愛。
還有老闆女兒巧手作品。 大家有經過可以來喝一下
祝老闆生意強滾滾。一家甜蜜滋味永回味。",5 個月前,"Drinks are delicious. The boss is beautiful. The old boss is cute.
There's also the craftwork of the old boss's daughter. Everyone who has experienced it can come and have a sip.
Wishing the old boss's business to be booming. A sweet and memorable taste forever in one family.",0.27,0.0,0.73,0.94,正向情感,4.67,39e8d3f09d66d79facdcc4d6d77e148613db51c89042fc3cdbd74a17fcb80704
284,茶玉花(桃園店),ChiaG,5,同事裡的手搖大戶強力推薦說每一個品項都好喝，果然料好實在 又便宜，打趴一堆手搖飲！！更希望能一直維持水準，幫你們大力宣傳～～,5 個月前,"Colleague enthusiastically recommends that every product is delicious, indeed the quality is good and affordable. Keep stacking up on those shakes! I hope you can continue to maintain the quality for us and put in a lot of effort in your promotion!",0.31,0.0,0.69,0.94,正向情感,5.19,95e2ff87d63c6bb30ea84d7a0f6500dfa59d22646aa5447a18a4621b059c3a7d
284,茶玉花(桃園店),Phyllis Yu,5,"老闆阿嬤很親切
年輕的老闆也很親切帥氣
用的是蔗糖👍
今天點的葡萄柚綠茶真材實料原汁原味👍
烏龍奶加珍珠及咖啡凍，無論是茶或料喝起來，很順口也很好喝💪
列為會再回購的口袋名單",7 個月前,"Boss Aunty is very kind-hearted
The young boss is also very kind and handsome
It uses sugarcane juice👍
Today's purchase of grape plum green tea is authentic, original flavor👍
Black dragon milk tea with pearls and coffee ice, whether it's tea or drinks, it is smooth and delicious to drink💪
The following are items on the list for re-purchase: pocket names",0.19,0.0,0.81,0.92,正向情感,5.86,89e7fce8659f9a0a79504d795349070c2511c85ff2b364841a55b2c2432bb9db
284,茶玉花(桃園店),Jing,5,"4.5/5
珍珠奶茶，喝下去後立刻感受到珍珠的Q彈口感，而且奶茶的香味很濃郁，完全不會太甜膩。

4/5
焦糖麥茶，感覺焦糖味道還不錯，而且茶味很香，整杯飲料的口感很柔順，也不會有苦澀的感覺。

5/5
冰淇淋紅茶，給我的感覺就是清新又不失甜度，而且加上冰淇淋之後的口感更加豐富，絕對是消暑的好選擇！

除了飲料好喝之外，老闆人也很好，服務周到。店家還提供了很多不同的選擇，可以依照自己的口味喜好來調整飲料的甜度和冰量。總體來說，這家店真的是值得一試。",1 年前,"4.5/5
Pearl Milk Tea, drinking it immediately gives a sensation of the pearls' Q-pop texture, and the milk tea's aroma is quite rich, not overly sweet at all.

4/5
Brown Sugar Boba Tea, the brown sugar flavor isn't bad, and the tea aroma is strong, the mouthfeel of the drink is smooth, there's no bitter taste to it.

5/5
Ice Cream Red Tea, it's refreshing yet not lacking in sweetness, adding ice cream enhances the mouthfeel, making it an excellent choice for cooling down!

Besides the drinks being delicious, the boss is also good, service is attentive. The shop offers various options, allowing adjustments to the drink's sweetness and ice levels according to personal taste preferences. Overall, this store is truly worth a try.",0.17,0.09,0.74,0.93,正向情感,7.12,ab2dd52e43f9f3e23eb5c6aebd7194e558bc474ba6cdb184ed70929a95473067
284,茶玉花(桃園店),Dawn Chen,5,來附近保養機車，順便買一下飲料，茶有股特別的香氣，大推！,3 個月前,"Here is a bicycle for maintenance nearby, I'll also get some drinks. The tea has a special aroma, highly recommended!",0.24,0.0,0.76,0.62,正向情感,2.96,bc20aa657edc88f29bc6f018bba623d30a8563cef1a6d78608e4b2506b82820b
284,茶玉花(桃園店),Xuan Xuan Kao,5,"很用心的飲料店
招牌奶茶是小時候的味道 好喜歡😍
蛋蜜汁也好好喝🥹🥹🥹",6 個月前,"A very heartfelt beverage shop
The signature milk tea is the taste of childhood, love it ❤️
Egg honey drink is also delicious 😌😌😌",0.37,0.0,0.63,0.91,正向情感,3.83,71fd7ac915cad7764b3fc4853ad4060c5378fd95a797cffdb06d38f9ef3f544a
284,茶玉花(桃園店),Andy Wan,5,老闆帥與闆娘美加上服務態度都不錯，活動免費送招牌奶茶有濃郁奶香淡淡茶味，喝起來像古早味奶茶感覺是好喝的奶茶～有時經過都沒發現這裡有賣手搖飲，透過桃園爆報才知道這裡有家不錯手搖飲店👍值得繼續消費買飲料～,7 個月前,"The boss is handsome and the missus is beautiful, their service attitude is not bad. The activity is free with a souvenir milk tea, it has a rich milk aroma and a faint tea flavor, drinking it feels like an old-style milk tea and is delicious. I didn't even know there was a shake shop here until I saw a report in Taoyuan, but this shake shop is worth continuing to consume drinks.",0.23,0.04,0.73,0.9,正向情感,6.21,70ce13df0542f7e615926cc06e6bef18cdb2c02a2840f574b36631ce46bc1cfb
284,茶玉花(桃園店),Luna Shen,5,"整間店的人都很和藹可親，然後有我尋尋覓覓的蛋蜜汁！
飲料很清甜，不會膩。
價格也都很可愛。
很開心有緣能夠遇見這間店",7 個月前,"The whole store's people are calm and friendly, then I found their egg drop soup!
The drinks are clear and sweet, not greasy.
The prices are also very affordable.
I am very happy to have the chance to meet this store.",0.34,0.04,0.62,0.94,正向情感,3.7,8a6bc94f185c07f59e049e87a3f9ea0fef7429c20e8a5376303c1b1abbf35845
270,五桐號 WooTEA(桃園中正店),S,1,今日下午站櫃檯點餐門市人員，態度不耐煩寫在臉上，看飲料單不到一分鐘，點個飲料急忙插嘴及不耐煩掛在臉上？只有我們一組客人有這麼趕嗎？,5 個月前,"This afternoon, the cashier staff seemed impatient as they wrote on their faces when reading the drink order for less than a minute, and then spoke quickly and remained impatient while waiting? Are we in such a hurry, only our group of customers?",0.0,0.11,0.89,-0.58,負向情感,4.53,81892faf08dcd8d66d49ccd53793489f3bbfd2bd7dfd3dc4ef946a89481d2431
270,五桐號 WooTEA(桃園中正店),dpps三十,5,我是因為店員應對親切、備餐仔細、飲品好喝給五顆星，絕對不單單只是店員清秀甜美漂亮這麼實在的原因。,2 個月前,"I am giving five stars because the staff was friendly, the food was well-prepared, and the drinks were delicious, not just because the staff is clean, sweet, beautiful, and attractive.",0.5,0.0,0.5,0.97,正向情感,5.38,4425001e8c9dd4eb19f55b414b7574ddb998a8265bc2ae0f79c775fde7e56770
270,五桐號 WooTEA(桃園中正店),Arena Liao,5,"老實人鮮柚冰茶：喝得到粒粒分明的葡萄柚果粒
不愛喝甜漬漬的人，建議可以少糖或微糖，淡淡柚香搭上茶香好喝",1 年前,"Honest Person Citrus Yuzu Iced Tea: Enjoy the clear and distinct seeds of grapes and citrus fruits
For those who dislike sweetened drinks, it is suggested to reduce or lightly sweeten, with a subtle citrus aroma blended with tea aroma, it's refreshing.",0.19,0.05,0.76,0.76,正向情感,4.87,22ac747a5202f6b3ce460a1e84b017d427e4bddafbb3618dcb7336031669cb2f
270,五桐號 WooTEA(桃園中正店),Jc Peng,3,"剛才買的最完美手沖泰奶
相信你們內部人員也知道杯材跟杯蓋有問題吧

杯子上圓處有瑕疵導致杯蓋無法密封，還用膠帶黏貼，但還是漏出來

杯子杯蓋我都還留著，不唬爛",1 年前,"I recently bought the most perfect milk frother.
I believe your internal staff is also aware that there are issues with the cup and lid, right?

The cup has a crack at the rim which prevents the lid from sealing properly, even with rubber bands. However, it still leaks.
I am still holding onto both the cup and lid, hoping it won't break.",0.13,0.0,0.87,0.8,正向情感,4.83,162ba59e75ea9d113602e779443fe44547cc790aa4515a358a1ee3ccaa1c36c8
270,五桐號 WooTEA(桃園中正店),Xie Zoe,1,每次來都點老實人奶蓋紅茶 味道時好時壞的 有時候剛剛好 有時候沒有奶味只有紅茶,2 個月前,"Every time you come, order the Old Man Red Tea Milk Tea. The taste is sometimes good, sometimes bad. Sometimes it's just right, and sometimes there's no milk flavor, only red tea.",0.08,0.15,0.77,-0.42,負向情感,3.4,6b63cc27f28120d61dbcb28aee394f0fb6a9b417cd229619db13f7db2bccacdc
270,五桐號 WooTEA(桃園中正店),Syumi Wang,5,"我給五顆星好評是因為一位女店員，我不確定是不是店長或是老闆娘，因為她的處理態度我覺得很好。
我本來是去現場店裡買飲料，但買回辦公室喝之後發現少加了珍珠，我馬上傳官方LINE過去說少放珍珠，事後一位女店員打電話來表示抱歉，問我是不是住附近，之後就馬上送完整的一杯過來辦公室。
只能說事後的處理態度我覺得很好，雖然少加了珍珠，但事後這處理態度我就覺得很棒，謝謝，希望之後員工不要少放料了。~",1 年前,"I rate 5 stars because of a female shop employee. I'm not sure if she was the manager or the owner's wife, as her service attitude was excellent in my opinion.

Originally, I went to the store to buy drinks, but after returning to the office and drinking, I found that pearls were missing. I immediately sent a message on the official LINE about it. Later, a female shop employee called to apologize and asked if I lived nearby, then promptly delivered a complete drink to my office.

I can only say that the after-service attitude was excellent, although there were no pearls in the drink initially. However, this after-service made me very satisfied, thank you. I hope that employees will not forget to add ingredients in the future. ~",0.17,0.05,0.78,0.95,正向情感,6.54,da6ac6b01992a99f41fc2334caa300751c7071c0eee77f580b20d2587e0dcee8
270,五桐號 WooTEA(桃園中正店),Ken Hsu,3,"五桐奶霜
味道稍淡
茶味不濃

楊枝甘露
有杏仁凍
特殊風味
可以試試
OK",1 年前,"Five Fuji Snowy Milk (Five Fuji Ice Cream)
The flavor is slightly light
Tea taste is not rich
Yangzi Sweet Dew (Longan Sweet Dew)
Contains almond jelly
Has a special fragrance
You can try it
OK",0.13,0.18,0.69,-0.31,負向情感,3.72,35799d21d7966850177a3e8891438d9c81c164adb09477600b52dc08457ed739
270,五桐號 WooTEA(桃園中正店),Kristina Kao,5,"第一次喝五桐號
之前不是大排長龍就是排到了結果沒珍珠🫠
（別間分店）

點了珍珠鮮奶茶 無糖微冰
只是店員可能聽錯
做成微糖微冰有點傷心💔
除此之外
茶跟珍珠都是好喝的
可以回購👍🏻",1 年前,"The first time I drank Five Dragon Tea,
Before it was a long queue or I ended up at the back and didn't get pearls. 🫠
(At another branch)

I ordered Pearl Fresh Milk Tea with no sugar and slightly less ice.
The staff might have misunderstood my order,
It was made into slightly sweet and slightly less icy that broke my heart a bit💔
Apart from this, both the tea and pearls were delicious,
I can buy it again👍🏻",0.1,0.09,0.81,0.38,正向情感,5.46,828bff649c6fac7fdcdf4d8f6381aeb7f19c5ca5ef552f7add307c0d38342353
270,五桐號 WooTEA(桃園中正店),紀可恩,1,"評分1顆星，這1顆給飲料好喝以及跟我說不好意思的男店員
今日11點到店購買飲料
選擇的是－－綠茶凍五桐奶茶加珍珠
因使用環保杯，所以店員與我收了65元

回家準備享用前拍了一張照片做記錄
在飲用的過程一直沒有感覺到有茶凍
因此看了杯子，發現店家似乎是漏加了
於是乎去電反映，是一位女性店員接的電話
店家於電話中詢問之後，回應我：我們有加綠茶凍進去

我感到非常錯愕，所以這是指涉客人說謊嗎？
我跟她說我在飲用前剛好有拍張照片，要不我也一併拿過去給你們檢查？
她當下沒有給我任何回應，似乎又在電話那頭與其他人交談
後續似乎也沒有表示要怎麼挽回
我告訴她他們收了我的錢，但是沒有添入應該給我的商品

隨後她說那請你拿回來我們再幫你重做一杯
我說好，然後就掛掉電話

去到現場店員接過我的杯子，問我：所以你這個還要嗎？（指環保杯中喝不到1/3的飲料問)
我說不要了，然後她接過去重新再做了一杯一樣的給我
我問她要不要看看我拍的照片，她不理會我也不曾看向我的方向

當時現場有三個服務人員，其中兩位女性是第一次幫我做飲料的店員
第三位是一個男生，在做好飲料之後由另一個男性店員拿給我
男店員表達了一聲不好意思
我不知道是誰接的電話，但能確定不會是這位男店員

當下我就決定我要客訴與寫這個評論
忙中有錯可以理解，但也請理解客人不會在下雨天要全副武裝穿著雨衣，再騎車過去冤枉你們的錯處。
良善的互動是做生意的根源，祈請您們有所改善，謝謝。

懶得看來龍去脈，可以只看這裡，評論重點有四點：
1.當接到客人反應飲品問題時，第一時間並非致歉而是回頭質疑客人的認知有誤。
2.當下確定是自己做錯了，做錯事情的人還是沒有抱歉的念頭。
3.建議店家在客人使用環保杯時，不要再用一次性紙杯倒過去環保杯中，因為這樣基本是沒有環保到，也可惜了其美意。
4.飲料還是很好喝，謝謝你們製作好喝的飲料，上班辛苦了。",1 年前,"1 star, this drink is good and the apologetic male employee who told me they were sorry
Today at 11am I went to the store to buy a drink
I chose - green tea slush with five-knot milk tea and pearls
Since I used a reusable cup, the employee charged me 65 yuan

Upon returning home, I took a picture before enjoying it as a record
During consumption, I did not feel the presence of the tea slush
Therefore, upon checking the cup, I found that the store seemed to have omitted it
I then called to report, and a female employee answered the phone
The store asked about the situation after questioning, and responded to me: we have added green tea slush in it

I felt very surprised, so is this indicating that the customer lied?
I told her I took a picture before drinking, would you also look at it for me?
She didn't respond to me at all, it seemed like she was talking to someone else on the phone
Later there was no indication of how to rectify the situation
I told her they had taken my money but had not added the necessary items

Subsequently, she said please take it back and we will make a new one for you.
I agreed, then hung up the phone

Upon arriving at the store, the employee took over my reusable cup, asking me: so you still want this? (indicating that only 1/3 of drinkable liquid was in the reusable cup)
I said no, and she took it back to make a new one for me again.
I asked her if she would look at the picture I took, but she ignored me and did not turn towards my direction.

At that time there were three employees on duty, of whom two women were the first to serve me drinks.
The third was a man who made the drink after another male employee had finished preparing it.
The male employee expressed regret
I do not know who answered the phone, but I am sure it was not this male employee.

At that moment, I decided that I would complain and write a review
Errors can happen in the rush of business, but please also understand that customers will not get soaked in the rain, put on raincoats and ride their bikes to falsely accuse you of your mistakes.
Good interactions are the foundation of doing business, I hope there will be improvements, thank you.

Here is the main point of the review:
1.When a customer reports a problem with the drink, the first response should not be to question the customer's perception but to apologize immediately.
2.Even when it is confirmed that it was their mistake, the person who made the error still did not express remorse.
3.I suggest the store not use disposable cups to pour into reusable cups, as this is essentially not environmentally friendly and wasteful of the intention.
4.The drink is still good, thank you for making a good drink, working hard.",0.09,0.08,0.82,0.81,正向情感,12.24,9ac5bc9a44c893377221fc0d7e15b4d97bd4fb63b29f0ac21d2134601a326d78
